DataReferencia;CodigoInstrumento;AcaoAtualizacao;PrecoNegocio;QuantidadeNegociada;HoraFechamento;CodigoIdentificadorNegocio;TipoSessaoPregao;DataNegocio;CodigoParticipanteComprador;CodigoParticipanteVendedor
2025-05-29;PETR4;0;31,190;400;132700745;236920;1;2025-05-29;39;40
2025-05-29;PETR4;0;31,200;100;132701182;236930;1;2025-05-29;85;40
2025-05-29;PETR4;0;31,190;200;132706734;236940;1;2025-05-29;40;39
2025-05-29;PETR4;0;31,190;100;132708464;236950;1;2025-05-29;40;23
2025-05-29;PETR4;0;31,200;100;132710060;236960;1;2025-05-29;77;40
2025-05-29;PETR4;0;31,200;100;132711294;236970;1;2025-05-29;93;40
2025-05-29;PETR4;0;31,200;100;132712173;236980;1;2025-05-29;85;40
2025-05-29;PETR4;0;31,190;100;132715043;236990;1;2025-05-29;40;8
2025-05-29;PETR4;0;31,200;100;132715061;237000;1;2025-05-29;77;40
2025-05-29;PETR4;0;31,200;200;132716343;237010;1;2025-05-29;3;40
2025-05-29;PETR4;0;31,200;500;132716343;237020;1;2025-05-29;3;40
2025-05-29;PETR4;0;31,190;300;132718583;237030;1;2025-05-29;40;13
2025-05-29;PETR4;0;31,200;100;132718747;237040;1;2025-05-29;122;40
2025-05-29;PETR4;0;31,200;400;132718747;237050;1;2025-05-29;122;16
2025-05-29;PETR4;0;31,200;100;132720063;237060;1;2025-05-29;77;16
2025-05-29;PETR4;0;31,190;200;132720129;237070;1;2025-05-29;40;39
2025-05-29;PETR4;0;31,200;100;132724224;237080;1;2025-05-29;85;16
2025-05-29;PETR4;0;31,190;300;132727127;237090;1;2025-05-29;40;40
2025-05-29;PETR4;0;31,190;100;132727190;237100;1;2025-05-29;40;120
2025-05-29;PETR4;0;31,200;100;132729313;237110;1;2025-05-29;27;16
2025-05-29;PETR4;0;31,200;200;132729887;237120;1;2025-05-29;3;16
2025-05-29;PETR4;0;31,200;100;132730063;237130;1;2025-05-29;77;16
2025-05-29;PETR4;0;31,190;100;132730067;237140;1;2025-05-29;40;8
2025-05-29;PETR4;0;31,190;300;132732907;237150;1;2025-05-29;40;39
2025-05-29;PETR4;0;31,200;100;132735062;237160;1;2025-05-29;77;16
2025-05-29;PETR4;0;31,200;100;132737459;237170;1;2025-05-29;85;16
2025-05-29;PETR4;0;31,190;400;132738582;237180;1;2025-05-29;40;13
2025-05-29;PETR4;0;31,200;100;132745065;237190;1;2025-05-29;77;16
2025-05-29;PETR4;0;31,190;100;132745069;237200;1;2025-05-29;40;8
2025-05-29;PETR4;0;31,190;300;132746945;237210;1;2025-05-29;40;39
2025-05-29;PETR4;0;31,200;100;132747392;237220;1;2025-05-29;3;16
2025-05-29;PETR4;0;31,200;100;132747734;237230;1;2025-05-29;85;16
2025-05-29;PETR4;0;31,200;100;132750061;237240;1;2025-05-29;77;16
2025-05-29;PETR4;0;31,200;100;132756807;237250;1;2025-05-29;85;16
2025-05-29;PETR4;0;31,190;300;132757175;237260;1;2025-05-29;40;39
2025-05-29;PETR4;0;31,200;100;132757332;237270;1;2025-05-29;8;16
2025-05-29;PETR4;0;31,190;300;132757581;237280;1;2025-05-29;40;13
2025-05-29;PETR4;0;31,190;200;132757581;237290;1;2025-05-29;40;13
2025-05-29;PETR4;0;31,190;100;132800009;237300;1;2025-05-29;122;8
2025-05-29;PETR4;0;31,190;100;132800016;237310;1;2025-05-29;13;8
2025-05-29;PETR4;0;31,200;100;132800062;237320;1;2025-05-29;77;16
2025-05-29;PETR4;0;31,200;300;132803626;237330;1;2025-05-29;39;16
2025-05-29;PETR4;0;31,200;100;132805060;237340;1;2025-05-29;77;16
2025-05-29;PETR4;0;31,190;900;132805318;237350;1;2025-05-29;13;8
2025-05-29;PETR4;0;31,190;1000;132805318;237360;1;2025-05-29;3;8
2025-05-29;PETR4;0;31,190;100;132805318;237370;1;2025-05-29;77;8
2025-05-29;PETR4;0;31,190;200;132805318;237380;1;2025-05-29;27;8
2025-05-29;PETR4;0;31,190;100;132805318;237390;1;2025-05-29;85;8
2025-05-29;PETR4;0;31,190;200;132805318;237400;1;2025-05-29;114;8
2025-05-29;PETR4;0;31,190;100;132805347;237410;1;2025-05-29;122;8
2025-05-29;PETR4;0;31,190;400;132805352;237420;1;2025-05-29;122;8
2025-05-29;PETR4;0;31,180;100;132805620;237430;1;2025-05-29;8;23
2025-05-29;PETR4;0;31,190;500;132807589;237440;1;2025-05-29;122;8
2025-05-29;PETR4;0;31,180;200;132810168;237450;1;2025-05-29;8;39
2025-05-29;PETR4;0;31,180;100;132810168;237460;1;2025-05-29;85;39
2025-05-29;PETR4;0;31,200;100;132813240;237470;1;2025-05-29;27;16
2025-05-29;PETR4;0;31,180;100;132815067;237480;1;2025-05-29;85;8
2025-05-29;PETR4;0;31,180;400;132817582;237490;1;2025-05-29;85;13
2025-05-29;PETR4;0;31,180;100;132817582;237500;1;2025-05-29;262;13
2025-05-29;PETR4;0;31,200;100;132820064;237510;1;2025-05-29;77;16
2025-05-29;PETR4;0;31,200;100;132820424;237520;1;2025-05-29;85;16
2025-05-29;PETR4;0;31,180;100;132821879;237530;1;2025-05-29;3;39
2025-05-29;PETR4;0;31,180;100;132821879;237540;1;2025-05-29;3;39
2025-05-29;PETR4;0;31,180;100;132821879;237550;1;2025-05-29;3;39
2025-05-29;PETR4;0;31,200;100;132822344;237560;1;2025-05-29;85;16
2025-05-29;PETR4;0;31,200;100;132825061;237570;1;2025-05-29;77;8
2025-05-29;PETR4;0;31,180;100;132830062;237580;1;2025-05-29;3;8
2025-05-29;PETR4;0;31,200;100;132831673;237590;1;2025-05-29;85;8
2025-05-29;PETR4;0;31,200;100;132835061;237600;1;2025-05-29;77;8
2025-05-29;PETR4;0;31,190;200;132836360;237610;1;2025-05-29;3;39
2025-05-29;PETR4;0;31,190;500;132836581;237620;1;2025-05-29;3;13
2025-05-29;PETR4;0;31,190;200;132837130;237630;1;2025-05-29;3;40
2025-05-29;PETR4;0;31,200;100;132838534;237640;1;2025-05-29;3;8
2025-05-29;PETR4;0;31,200;100;132840061;237650;1;2025-05-29;77;8
2025-05-29;PETR4;0;31,190;100;132841485;237660;1;2025-05-29;3;120
2025-05-29;PETR4;0;31,190;100;132841485;237670;1;2025-05-29;85;120
2025-05-29;PETR4;0;31,200;100;132843996;237680;1;2025-05-29;85;8
2025-05-29;PETR4;0;31,190;100;132845220;237690;1;2025-05-29;122;8
2025-05-29;PETR4;0;31,200;100;132846706;237700;1;2025-05-29;1099;8
2025-05-29;PETR4;0;31,190;100;132848236;237710;1;2025-05-29;85;39
2025-05-29;PETR4;0;31,190;100;132848236;237720;1;2025-05-29;77;39
2025-05-29;PETR4;0;31,180;100;132848236;237730;1;2025-05-29;3;39
2025-05-29;PETR4;0;31,180;100;132850655;237740;1;2025-05-29;39;238
2025-05-29;PETR4;0;31,200;100;132855062;237750;1;2025-05-29;77;8
2025-05-29;PETR4;0;31,180;400;132855583;237760;1;2025-05-29;39;13
2025-05-29;PETR4;0;31,180;100;132855583;237770;1;2025-05-29;3;13
2025-05-29;PETR4;0;31,180;100;132858497;237780;1;2025-05-29;3;238
2025-05-29;PETR4;0;31,180;100;132900182;237790;1;2025-05-29;114;8
2025-05-29;PETR4;0;31,180;200;132900290;237800;1;2025-05-29;3;39
2025-05-29;PETR4;0;31,200;500;132900801;237810;1;2025-05-29;27;8
2025-05-29;PETR4;0;31,200;200;132900885;237820;1;2025-05-29;3;8
2025-05-29;PETR4;0;31,200;200;132905062;237830;1;2025-05-29;77;8
2025-05-29;PETR4;0;31,190;100;132905955;237840;1;2025-05-29;85;85
2025-05-29;PETR4;0;31,190;100;132906958;237850;1;2025-05-29;27;8
2025-05-29;PETR4;0;31,180;100;132908771;237860;1;2025-05-29;3;23
2025-05-29;PETR4;0;31,190;100;132910233;237870;1;2025-05-29;85;8
2025-05-29;PETR4;0;31,190;100;132910408;237880;1;2025-05-29;122;238
2025-05-29;PETR4;0;31,190;100;132910408;237890;1;2025-05-29;122;8
2025-05-29;PETR4;0;31,180;300;132910640;237900;1;2025-05-29;3;39
2025-05-29;PETR4;0;31,180;400;132914581;237910;1;2025-05-29;3;13
2025-05-29;PETR4;0;31,180;200;132914581;237920;1;2025-05-29;3;13
2025-05-29;PETR4;0;31,180;100;132915005;237930;1;2025-05-29;3;8
2025-05-29;PETR4;0;31,190;100;132915062;237940;1;2025-05-29;77;8
2025-05-29;PETR4;0;31,180;100;132916497;237950;1;2025-05-29;3;238
2025-05-29;PETR4;0;31,190;200;132917773;237960;1;2025-05-29;122;39
2025-05-29;PETR4;0;31,190;300;132917773;237970;1;2025-05-29;122;238
2025-05-29;PETR4;0;31,190;100;132920060;237980;1;2025-05-29;77;238
2025-05-29;PETR4;0;31,190;100;132922499;237990;1;2025-05-29;85;238
2025-05-29;PETR4;0;31,180;100;132922895;238000;1;2025-05-29;3;85
2025-05-29;PETR4;0;31,190;100;132923707;238010;1;2025-05-29;3;238
2025-05-29;PETR4;0;31,190;200;132923707;238020;1;2025-05-29;3;238
2025-05-29;PETR4;0;31,190;100;132923707;238030;1;2025-05-29;3;238
2025-05-29;PETR4;0;31,190;600;132923707;238040;1;2025-05-29;3;238
2025-05-29;PETR4;0;31,190;100;132930063;238050;1;2025-05-29;77;238
2025-05-29;PETR4;0;31,180;100;132930067;238060;1;2025-05-29;3;8
2025-05-29;PETR4;0;31,180;100;132930208;238070;1;2025-05-29;3;238
2025-05-29;PETR4;0;31,180;100;132933582;238080;1;2025-05-29;85;13
2025-05-29;PETR4;0;31,180;500;132933582;238090;1;2025-05-29;120;13
2025-05-29;PETR4;0;31,190;100;132934548;238100;1;2025-05-29;85;238
2025-05-29;PETR4;0;31,180;100;132934780;238110;1;2025-05-29;120;40
2025-05-29;PETR4;0;31,190;100;132935063;238120;1;2025-05-29;77;238
2025-05-29;PETR4;0;31,180;100;132935944;238130;1;2025-05-29;120;40
2025-05-29;PETR4;0;31,180;300;132936311;238140;1;2025-05-29;120;39
2025-05-29;PETR4;0;31,180;100;132939387;238150;1;2025-05-29;120;40
2025-05-29;PETR4;0;31,190;400;132942210;238160;1;2025-05-29;8;238
2025-05-29;PETR4;0;31,180;100;132944053;238170;1;2025-05-29;120;40
2025-05-29;PETR4;0;31,180;100;132944970;238180;1;2025-05-29;120;1099
2025-05-29;PETR4;0;31,190;100;132945061;238190;1;2025-05-29;77;238
2025-05-29;PETR4;0;31,180;100;132945066;238200;1;2025-05-29;120;8
2025-05-29;PETR4;0;31,180;100;132945111;238210;1;2025-05-29;120;40
2025-05-29;PETR4;0;31,190;100;132946188;238220;1;2025-05-29;85;238
2025-05-29;PETR4;0;31,190;100;132946188;238230;1;2025-05-29;85;238
2025-05-29;PETR4;0;31,180;100;132948012;238240;1;2025-05-29;3;238
2025-05-29;PETR4;0;31,180;400;132948581;238250;1;2025-05-29;122;13
2025-05-29;PETR4;0;31,180;100;132948581;238260;1;2025-05-29;88;13
2025-05-29;PETR4;0;31,190;100;132949737;238270;1;2025-05-29;93;40
2025-05-29;PETR4;0;31,180;300;132949792;238280;1;2025-05-29;40;39
2025-05-29;PETR4;0;31,190;100;132950061;238290;1;2025-05-29;77;23
2025-05-29;PETR4;0;31,180;100;132953534;238300;1;2025-05-29;40;40
2025-05-29;PETR4;0;31,180;100;132955662;238310;1;2025-05-29;40;40
2025-05-29;PETR4;0;31,190;100;132956312;238320;1;2025-05-29;85;40
2025-05-29;PETR4;0;31,180;100;132958698;238330;1;2025-05-29;40;40
2025-05-29;PETR4;0;31,180;700;132959028;238340;1;2025-05-29;40;85
2025-05-29;PETR4;0;31,180;1000;132959028;238350;1;2025-05-29;1099;85
2025-05-29;PETR4;0;31,180;100;132959028;238360;1;2025-05-29;114;85
2025-05-29;PETR4;0;31,180;100;132959028;238370;1;2025-05-29;7035;85
2025-05-29;PETR4;0;31,180;500;132959028;238380;1;2025-05-29;122;85
2025-05-29;PETR4;0;31,180;1300;132959028;238390;1;2025-05-29;40;85
2025-05-29;PETR4;0;31,180;100;132959028;238400;1;2025-05-29;8;85
2025-05-29;PETR4;0;31,180;100;132959028;238410;1;2025-05-29;120;85
2025-05-29;PETR4;0;31,180;6100;132959028;238420;1;2025-05-29;120;85
2025-05-29;PETR4;0;31,190;500;132959106;238430;1;2025-05-29;746;40
2025-05-29;PETR4;0;31,190;1500;132959106;238440;1;2025-05-29;746;40
2025-05-29;PETR4;0;31,190;100;132959106;238450;1;2025-05-29;746;238
2025-05-29;PETR4;0;31,190;1500;132959106;238460;1;2025-05-29;746;40
2025-05-29;PETR4;0;31,190;100;132959106;238470;1;2025-05-29;746;40
2025-05-29;PETR4;0;31,190;100;132959106;238480;1;2025-05-29;746;238
2025-05-29;PETR4;0;31,190;300;132959106;238490;1;2025-05-29;746;40
2025-05-29;PETR4;0;31,190;100;132959106;238500;1;2025-05-29;746;8
2025-05-29;PETR4;0;31,190;100;132959106;238510;1;2025-05-29;746;238
2025-05-29;PETR4;0;31,190;500;132959106;238520;1;2025-05-29;746;238
2025-05-29;PETR4;0;31,190;100;132959106;238530;1;2025-05-29;746;238
2025-05-29;PETR4;0;31,190;100;132959106;238540;1;2025-05-29;746;238
2025-05-29;PETR4;0;31,190;5000;132959106;238550;1;2025-05-29;746;13
2025-05-29;PETR4;0;31,180;100;133000041;238560;1;2025-05-29;120;8
2025-05-29;PETR4;0;31,180;100;133000045;238570;1;2025-05-29;120;8
2025-05-29;PETR4;0;31,190;100;133000061;238580;1;2025-05-29;77;13
2025-05-29;PETR4;0;31,190;200;133000212;238590;1;2025-05-29;85;13
2025-05-29;PETR4;0;31,190;100;133002130;238600;1;2025-05-29;8;13
2025-05-29;PETR4;0;31,180;300;133004607;238610;1;2025-05-29;120;39
2025-05-29;PETR4;0;31,190;100;133004778;238620;1;2025-05-29;8;238
2025-05-29;PETR4;0;31,180;100;133004979;238630;1;2025-05-29;120;85
2025-05-29;PETR4;0;31,190;100;133005064;238640;1;2025-05-29;77;8
2025-05-29;PETR4;0;31,190;500;133008527;238650;1;2025-05-29;122;8
2025-05-29;PETR4;0;31,190;500;133008530;238660;1;2025-05-29;122;8
2025-05-29;PETR4;0;31,190;500;133008533;238670;1;2025-05-29;122;8
2025-05-29;PETR4;0;31,190;500;133008536;238680;1;2025-05-29;122;8
2025-05-29;PETR4;0;31,190;500;133008539;238690;1;2025-05-29;122;8
2025-05-29;PETR4;0;31,190;500;133008542;238700;1;2025-05-29;122;8
2025-05-29;PETR4;0;31,190;200;133008544;238710;1;2025-05-29;122;8
2025-05-29;PETR4;0;31,190;300;133008544;238720;1;2025-05-29;122;8
2025-05-29;PETR4;0;31,190;500;133008547;238730;1;2025-05-29;122;8
2025-05-29;PETR4;0;31,190;500;133008551;238740;1;2025-05-29;122;8
2025-05-29;PETR4;0;31,190;200;133008555;238750;1;2025-05-29;122;8
2025-05-29;PETR4;0;31,190;300;133008555;238760;1;2025-05-29;122;13
2025-05-29;PETR4;0;31,190;500;133008558;238770;1;2025-05-29;122;13
2025-05-29;PETR4;0;31,190;500;133008561;238780;1;2025-05-29;122;13
2025-05-29;PETR4;0;31,190;500;133008564;238790;1;2025-05-29;122;13
2025-05-29;PETR4;0;31,190;400;133008567;238800;1;2025-05-29;122;13
2025-05-29;PETR4;0;31,190;100;133008568;238810;1;2025-05-29;122;13
2025-05-29;PETR4;0;31,190;300;133008572;238820;1;2025-05-29;122;13
2025-05-29;PETR4;0;31,190;200;133008572;238830;1;2025-05-29;122;16
2025-05-29;PETR4;0;31,190;500;133008575;238840;1;2025-05-29;122;16
2025-05-29;PETR4;0;31,190;500;133008577;238850;1;2025-05-29;122;16
2025-05-29;PETR4;0;31,190;500;133008580;238860;1;2025-05-29;122;16
2025-05-29;PETR4;0;31,190;500;133008583;238870;1;2025-05-29;122;16
2025-05-29;PETR4;0;31,190;500;133008585;238880;1;2025-05-29;122;16
2025-05-29;PETR4;0;31,190;500;133008639;238890;1;2025-05-29;122;16
2025-05-29;PETR4;0;31,190;100;133010062;238900;1;2025-05-29;77;16
2025-05-29;PETR4;0;31,190;100;133012071;238910;1;2025-05-29;85;16
2025-05-29;PETR4;0;31,180;100;133015067;238920;1;2025-05-29;120;8
2025-05-29;PETR4;0;31,190;100;133016310;238930;1;2025-05-29;93;16
2025-05-29;PETR4;0;31,180;200;133016977;238940;1;2025-05-29;120;39
2025-05-29;PETR4;0;31,190;100;133020062;238950;1;2025-05-29;77;16
2025-05-29;PETR4;0;31,190;200;133020516;238960;1;2025-05-29;3;16
2025-05-29;PETR4;0;31,190;300;133022848;238970;1;2025-05-29;8;16
2025-05-29;PETR4;0;31,190;100;133023396;238980;1;2025-05-29;85;16
2025-05-29;PETR4;0;31,190;100;133025061;238990;1;2025-05-29;77;16
2025-05-29;PETR4;0;31,190;2000;133025650;239000;1;2025-05-29;39;16
2025-05-29;PETR4;0;31,180;200;133026731;239010;1;2025-05-29;120;39
2025-05-29;PETR4;0;31,180;100;133030058;239020;1;2025-05-29;120;8
2025-05-29;PETR4;0;31,190;100;133033373;239030;1;2025-05-29;27;16
2025-05-29;PETR4;0;31,190;100;133033732;239040;1;2025-05-29;85;16
2025-05-29;PETR4;0;31,190;100;133035059;239050;1;2025-05-29;77;16
2025-05-29;PETR4;0;31,180;300;133038681;239060;1;2025-05-29;120;39
2025-05-29;PETR4;0;31,190;100;133039002;239070;1;2025-05-29;114;16
2025-05-29;PETR4;0;31,190;100;133040063;239080;1;2025-05-29;77;16
2025-05-29;PETR4;0;31,190;100;133041002;239090;1;2025-05-29;114;16
2025-05-29;PETR4;0;31,180;1200;133042182;239100;1;2025-05-29;120;120
2025-05-29;PETR4;0;31,190;100;133044944;239110;1;2025-05-29;85;16
2025-05-29;PETR4;0;31,180;100;133046154;239120;1;2025-05-29;120;8
2025-05-29;PETR4;0;31,190;100;133047842;239130;1;2025-05-29;3;16
2025-05-29;PETR4;0;31,190;300;133048404;239140;1;2025-05-29;8;16
2025-05-29;PETR4;0;31,190;100;133050060;239150;1;2025-05-29;77;16
2025-05-29;PETR4;0;31,190;100;133050613;239160;1;2025-05-29;3;16
2025-05-29;PETR4;0;31,180;300;133051941;239170;1;2025-05-29;120;39
2025-05-29;PETR4;0;31,190;100;133054315;239180;1;2025-05-29;3;16
2025-05-29;PETR4;0;31,190;100;133055064;239190;1;2025-05-29;77;16
2025-05-29;PETR4;0;31,190;100;133055871;239200;1;2025-05-29;85;16
2025-05-29;PETR4;0;31,190;100;133100061;239210;1;2025-05-29;77;16
2025-05-29;PETR4;0;31,180;100;133100067;239220;1;2025-05-29;120;8
2025-05-29;PETR4;0;31,190;100;133100068;239230;1;2025-05-29;746;16
2025-05-29;PETR4;0;31,180;300;133104160;239240;1;2025-05-29;120;39
2025-05-29;PETR4;0;31,190;100;133107991;239250;1;2025-05-29;85;16
2025-05-29;PETR4;0;31,190;100;133110062;239260;1;2025-05-29;77;16
2025-05-29;PETR4;0;31,190;300;133110956;239270;1;2025-05-29;8;16
2025-05-29;PETR4;0;31,190;1400;133110970;239280;1;2025-05-29;16;16
2025-05-29;PETR4;0;31,190;400;133110995;239290;1;2025-05-29;8;16
2025-05-29;PETR4;0;31,190;500;133111020;239300;1;2025-05-29;122;16
2025-05-29;PETR4;0;31,190;100;133111688;239310;1;2025-05-29;122;238
2025-05-29;PETR4;0;31,190;400;133111688;239320;1;2025-05-29;122;40
2025-05-29;PETR4;0;31,190;200;133111691;239330;1;2025-05-29;122;40
2025-05-29;PETR4;0;31,190;300;133111691;239340;1;2025-05-29;122;40
2025-05-29;PETR4;0;31,190;100;133111691;239350;1;2025-05-29;3;40
2025-05-29;PETR4;0;31,190;500;133111743;239360;1;2025-05-29;122;40
2025-05-29;PETR4;0;31,190;500;133112253;239370;1;2025-05-29;122;40
2025-05-29;PETR4;0;31,190;200;133112259;239380;1;2025-05-29;122;40
2025-05-29;PETR4;0;31,190;300;133112259;239390;1;2025-05-29;122;40
2025-05-29;PETR4;0;31,190;1200;133112259;239400;1;2025-05-29;120;40
2025-05-29;PETR4;0;31,190;1300;133112259;239410;1;2025-05-29;120;8
2025-05-29;PETR4;0;31,190;300;133112259;239420;1;2025-05-29;120;40
2025-05-29;PETR4;0;31,190;100;133112259;239430;1;2025-05-29;120;238
2025-05-29;PETR4;0;31,190;100;133112259;239440;1;2025-05-29;120;23
2025-05-29;PETR4;0;31,190;700;133112259;239450;1;2025-05-29;120;27
2025-05-29;PETR4;0;31,190;100;133112259;239460;1;2025-05-29;120;8
2025-05-29;PETR4;0;31,190;100;133112259;239470;1;2025-05-29;120;238
2025-05-29;PETR4;0;31,190;700;133112259;239480;1;2025-05-29;120;13
2025-05-29;PETR4;0;31,190;100;133112259;239490;1;2025-05-29;120;3
2025-05-29;PETR4;0;31,190;2500;133112259;239500;1;2025-05-29;120;13
2025-05-29;PETR4;0;31,190;1800;133112259;239510;1;2025-05-29;120;13
2025-05-29;PETR4;0;31,190;300;133112259;239520;1;2025-05-29;120;39
2025-05-29;PETR4;0;31,190;100;133112259;239530;1;2025-05-29;120;8
2025-05-29;PETR4;0;31,190;100;133112355;239540;1;2025-05-29;122;8
2025-05-29;PETR4;0;31,200;100;133112357;239550;1;2025-05-29;3;3
2025-05-29;PETR4;0;31,200;100;133115062;239560;1;2025-05-29;77;3
2025-05-29;PETR4;0;31,190;100;133116926;239570;1;2025-05-29;122;3
2025-05-29;PETR4;0;31,190;300;133117351;239580;1;2025-05-29;122;8
2025-05-29;PETR4;0;31,190;500;133117351;239590;1;2025-05-29;122;8
2025-05-29;PETR4;0;31,190;500;133117351;239600;1;2025-05-29;122;8
2025-05-29;PETR4;0;31,190;100;133117351;239610;1;2025-05-29;23;8
2025-05-29;PETR4;0;31,190;500;133117351;239620;1;2025-05-29;122;8
2025-05-29;PETR4;0;31,190;500;133117351;239630;1;2025-05-29;122;8
2025-05-29;PETR4;0;31,190;300;133117351;239640;1;2025-05-29;120;8
2025-05-29;PETR4;0;31,190;200;133117351;239650;1;2025-05-29;27;8
2025-05-29;PETR4;0;31,190;100;133117351;239660;1;2025-05-29;85;8
2025-05-29;PETR4;0;31,190;300;133117351;239670;1;2025-05-29;40;8
2025-05-29;PETR4;0;31,190;100;133117351;239680;1;2025-05-29;16;8
2025-05-29;PETR4;0;31,180;2900;133117720;239690;1;2025-05-29;120;8
2025-05-29;PETR4;0;31,180;100;133119064;239700;1;2025-05-29;120;3
2025-05-29;PETR4;0;31,190;100;133125061;239710;1;2025-05-29;77;8
2025-05-29;PETR4;0;31,190;100;133129332;239720;1;2025-05-29;85;8
2025-05-29;PETR4;0;31,190;100;133130060;239730;1;2025-05-29;77;8
2025-05-29;PETR4;0;31,180;100;133130065;239740;1;2025-05-29;120;8
2025-05-29;PETR4;0;31,180;200;133130958;239750;1;2025-05-29;120;39
2025-05-29;PETR4;0;31,190;100;133135061;239760;1;2025-05-29;77;8
2025-05-29;PETR4;0;31,190;100;133138214;239770;1;2025-05-29;85;8
2025-05-29;PETR4;0;31,180;200;133142097;239780;1;2025-05-29;120;39
2025-05-29;PETR4;0;31,190;100;133145059;239790;1;2025-05-29;77;8
2025-05-29;PETR4;0;31,180;100;133145064;239800;1;2025-05-29;120;8
2025-05-29;PETR4;0;31,190;100;133150062;239810;1;2025-05-29;77;8
2025-05-29;PETR4;0;31,190;100;133150779;239820;1;2025-05-29;85;8
2025-05-29;PETR4;0;31,190;2500;133152199;239830;1;2025-05-29;59;8
2025-05-29;PETR4;0;31,190;800;133152199;239840;1;2025-05-29;59;13
2025-05-29;PETR4;0;31,190;300;133152199;239850;1;2025-05-29;59;238
2025-05-29;PETR4;0;31,190;100;133152199;239860;1;2025-05-29;59;238
2025-05-29;PETR4;0;31,190;100;133152199;239870;1;2025-05-29;59;40
2025-05-29;PETR4;0;31,190;1000;133152199;239880;1;2025-05-29;59;16
2025-05-29;PETR4;0;31,190;100;133152199;239890;1;2025-05-29;59;23
2025-05-29;PETR4;0;31,190;500;133152199;239900;1;2025-05-29;59;40
2025-05-29;PETR4;0;31,190;100;133152199;239910;1;2025-05-29;59;238
2025-05-29;PETR4;0;31,190;300;133152199;239920;1;2025-05-29;59;238
2025-05-29;PETR4;0;31,190;600;133152199;239930;1;2025-05-29;59;85
2025-05-29;PETR4;0;31,190;200;133152199;239940;1;2025-05-29;59;39
2025-05-29;PETR4;0;31,190;100;133152199;239950;1;2025-05-29;59;8
2025-05-29;PETR4;0;31,190;100;133152199;239960;1;2025-05-29;59;120
2025-05-29;PETR4;0;31,190;100;133200061;239970;1;2025-05-29;77;120
2025-05-29;PETR4;0;31,180;100;133200063;239980;1;2025-05-29;120;8
2025-05-29;PETR4;0;31,190;200;133200086;239990;1;2025-05-29;85;120
2025-05-29;PETR4;0;31,180;100;133200096;240000;1;2025-05-29;120;8
2025-05-29;PETR4;0;31,180;2300;133200547;240010;1;2025-05-29;120;8
2025-05-29;PETR4;0;31,180;1000;133200547;240020;1;2025-05-29;3;8
2025-05-29;PETR4;0;31,180;300;133200547;240030;1;2025-05-29;3;8
2025-05-29;PETR4;0;31,180;500;133200547;240040;1;2025-05-29;122;8
2025-05-29;PETR4;0;31,180;100;133200547;240050;1;2025-05-29;3;8
2025-05-29;PETR4;0;31,180;700;133200547;240060;1;2025-05-29;120;8
2025-05-29;PETR4;0;31,180;300;133200548;240070;1;2025-05-29;120;8
2025-05-29;PETR4;0;31,180;100;133200554;240080;1;2025-05-29;3;238
2025-05-29;PETR4;0;31,180;700;133200554;240090;1;2025-05-29;40;238
2025-05-29;PETR4;0;31,180;100;133200554;240100;1;2025-05-29;40;238
2025-05-29;PETR4;0;31,180;100;133200554;240110;1;2025-05-29;23;238
2025-05-29;PETR4;0;31,180;100;133200554;240120;1;2025-05-29;23;238
2025-05-29;PETR4;0;31,180;200;133200554;240130;1;2025-05-29;27;238
2025-05-29;PETR4;0;31,180;200;133200554;240140;1;2025-05-29;6003;238
2025-05-29;PETR4;0;31,180;100;133200554;240150;1;2025-05-29;77;238
2025-05-29;PETR4;0;31,180;500;133200554;240160;1;2025-05-29;122;238
2025-05-29;PETR4;0;31,180;1500;133200554;240170;1;2025-05-29;13;238
2025-05-29;PETR4;0;31,180;500;133200554;240180;1;2025-05-29;122;238
2025-05-29;PETR4;0;31,190;100;133200616;240190;1;2025-05-29;3;120
2025-05-29;PETR4;0;31,190;100;133202145;240200;1;2025-05-29;3;120
2025-05-29;PETR4;0;31,190;200;133205707;240210;1;2025-05-29;88;120
2025-05-29;PETR4;0;31,180;100;133209322;240220;1;2025-05-29;3;3
2025-05-29;PETR4;0;31,180;100;133209322;240230;1;2025-05-29;85;3
2025-05-29;PETR4;0;31,180;100;133209322;240240;1;2025-05-29;27;3
2025-05-29;PETR4;0;31,170;300;133209469;240250;1;2025-05-29;85;39
2025-05-29;PETR4;0;31,170;500;133209469;240260;1;2025-05-29;120;3
2025-05-29;PETR4;0;31,170;200;133209469;240270;1;2025-05-29;3;3
2025-05-29;PETR4;0;31,170;800;133209469;240280;1;2025-05-29;8;3
2025-05-29;PETR4;0;31,180;700;133209615;240290;1;2025-05-29;13;3
2025-05-29;PETR4;0;31,180;1300;133209615;240300;1;2025-05-29;13;8
2025-05-29;PETR4;0;31,180;500;133209720;240310;1;2025-05-29;122;16
2025-05-29;PETR4;0;31,180;500;133209775;240320;1;2025-05-29;122;16
2025-05-29;PETR4;0;31,180;200;133210050;240330;1;2025-05-29;13;16
2025-05-29;PETR4;0;31,190;100;133210056;240340;1;2025-05-29;3;120
2025-05-29;PETR4;0;31,190;700;133210109;240350;1;2025-05-29;13;120
2025-05-29;PETR4;0;31,190;1100;133210109;240360;1;2025-05-29;13;85
2025-05-29;PETR4;0;31,180;100;133210184;240370;1;2025-05-29;122;238
